,filename,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed
1111,20221202.Baro.100hz_Baro_Sensors359.pkl,2022-09-20 00:00:00.010000,2022-09-20 01:46:59.200000,1.78,641920,641920,100.000095368,641920,0.0,True
1112,20221202.Baro.100hz_Baro_Sensors360.pkl,2022-09-20 01:46:59.420000,2022-09-20 12:00:00.000000,10.22,1135035,1135021,100.000095368,1135021,2.0,False
1113,20221202.Baro.100hz_Baro_Sensors361.pkl,2120-12-28 08:33:22.782600,2022-09-20 16:00:00.000000,7.44,1439998,1439997,100.000095368,1439997,2.0,False
1114,20221202.Baro.100hz_Baro_Sensors362.pkl,2022-09-20 16:00:00.010000,2022-09-20 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1115,20221202.Baro.100hz_Baro_Sensors363.pkl,2022-09-20 20:00:00.010000,2022-09-21 00:00:00.000000,4.0,1439997,1439997,100.000095368,1439997,2.0,False
1116,20221202.Baro.100hz_Baro_Sensors364.pkl,2123-02-12 22:38:42.142600,2022-09-21 04:00:00.000000,5.35,1439997,1439996,100.000095368,1439996,2.0,False
1117,20221202.Baro.100hz_Baro_Sensors365.pkl,2022-09-21 04:00:00.010000,2022-09-21 08:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
1118,20221202.Baro.100hz_Baro_Sensors366.pkl,2022-09-21 08:00:00.010000,2022-09-21 12:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
1119,20221202.Baro.100hz_Baro_Sensors367.pkl,2022-09-21 12:00:00.010000,2022-09-21 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1120,20221202.Baro.100hz_Baro_Sensors368.pkl,2022-09-21 16:00:00.010000,2022-09-21 20:00:00.000000,4.0,1440009,1440009,100.000095368,1440009,1.0,False
1121,20221202.Baro.100hz_Baro_Sensors369.pkl,2022-09-21 20:00:00.010000,2022-09-22 00:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
1122,20221202.Baro.100hz_Baro_Sensors370.pkl,2113-07-24 09:18:10.526700,2022-09-22 04:00:00.000000,18.7,1440001,1440000,100.000095368,1440000,0.0,False
1123,20221202.Baro.100hz_Baro_Sensors371.pkl,2102-05-25 16:00:10.897800,2022-09-22 07:38:53.260000,15.64,1313323,1313322,100.000095368,1313322,2.0,False
1124,20221202.Baro.100hz_Baro_Sensors372.pkl,2022-09-22 07:38:53.490000,2022-09-22 12:00:00.000000,4.35,1171082,1171060,100.000095368,1171060,3.0,False
1125,20221202.Baro.100hz_Baro_Sensors373.pkl,2022-09-22 12:00:00.010000,2022-09-22 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1126,20221202.Baro.100hz_Baro_Sensors374.pkl,2103-06-16 19:14:52.357000,2022-09-22 20:00:00.000000,0.75,1440001,534234585,100.000095368,1440001,1.0,False
1127,20221202.Baro.100hz_Baro_Sensors375.pkl,2123-08-27 05:13:18.686700,2022-09-23 00:00:00.000000,18.78,1439998,1439997,100.000095368,1439997,2.0,False
1128,20221202.Baro.100hz_Baro_Sensors376.pkl,2022-09-23 00:00:00.010000,2022-09-23 04:00:00.000000,4.0,1439988,1439988,100.000095368,1439988,1.0,False
1129,20221202.Baro.100hz_Baro_Sensors377.pkl,2083-10-15 06:46:56.785800,2022-09-23 07:19:43.360000,0.55,1198345,538313938,100.000095368,1198345,2.0,False
1130,20221202.100hz.100hz_Sensors_100Hz242.pkl,2056-05-23 12:05:57.869100,2022-09-23 08:00:00.000000,19.9,202510,202507,100.000095368,202507,0.0,False
1131,20221202.100hz.100hz_Sensors_100Hz243.pkl,2022-09-23 08:00:00.010000,2022-09-23 12:00:00.000000,4.0,1439604,1439604,100.000095368,1439604,4.0,False
1132,20221202.100hz.100hz_Sensors_100Hz244.pkl,2022-09-23 12:00:00.010000,2022-09-23 16:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1133,20221202.100hz.100hz_Sensors_100Hz245.pkl,2022-09-23 16:00:00.010000,2022-09-23 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1134,20221202.100hz.100hz_Sensors_100Hz246.pkl,2022-09-23 20:00:00.010000,2022-09-24 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1135,20221202.100hz.100hz_Sensors_100Hz247.pkl,2022-09-24 00:00:00.010000,2022-09-24 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1136,20221202.100hz.100hz_Sensors_100Hz248.pkl,2022-09-24 04:00:00.010000,2022-09-24 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1137,20221202.100hz.100hz_Sensors_100Hz249.pkl,2022-09-24 08:00:00.010000,2022-09-24 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1138,20221202.100hz.100hz_Sensors_100Hz250.pkl,2022-09-24 12:00:00.010000,2022-09-24 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1139,20221202.100hz.100hz_Sensors_100Hz251.pkl,2022-09-24 16:00:00.010000,2022-09-24 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1140,20221202.100hz.100hz_Sensors_100Hz252.pkl,2022-09-24 20:00:00.010000,2022-09-25 00:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1141,20221202.100hz.100hz_Sensors_100Hz253.pkl,2056-06-05 09:34:54.183100,2022-09-25 04:00:00.000000,18.42,1439902,1439901,100.000095368,1439901,1.0,False
1142,20221202.100hz.100hz_Sensors_100Hz254.pkl,2022-09-25 04:00:00.010000,2022-09-25 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1143,20221202.100hz.100hz_Sensors_100Hz255.pkl,2022-09-25 08:00:00.010000,2022-09-25 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1144,20221202.100hz.100hz_Sensors_100Hz256.pkl,2022-09-25 12:00:00.010000,2022-09-25 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1145,20221202.100hz.100hz_Sensors_100Hz257.pkl,2022-09-25 16:00:00.010000,2022-09-25 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1146,20221202.100hz.100hz_Sensors_100Hz258.pkl,2022-09-25 20:00:00.010000,2022-09-26 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1147,20221202.100hz.100hz_Sensors_100Hz259.pkl,2022-09-26 00:00:00.010000,2022-09-26 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1148,20221202.100hz.100hz_Sensors_100Hz260.pkl,2022-09-26 04:00:00.010000,2022-09-26 08:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1149,20221202.100hz.100hz_Sensors_100Hz261.pkl,2022-09-26 08:00:00.010000,2022-09-26 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1150,20221202.100hz.100hz_Sensors_100Hz262.pkl,2022-09-26 12:00:00.010000,2022-09-26 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1151,20221202.100hz.100hz_Sensors_100Hz263.pkl,2022-09-26 16:00:00.010000,2022-09-26 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1152,20221202.100hz.100hz_Sensors_100Hz264.pkl,2022-09-26 20:00:00.010000,2022-09-27 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1153,20221202.100hz.100hz_Sensors_100Hz265.pkl,2022-09-27 00:00:00.010000,2022-09-27 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1154,20221202.100hz.100hz_Sensors_100Hz266.pkl,2022-09-27 04:00:00.010000,2022-09-27 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1155,20221202.100hz.100hz_Sensors_100Hz267.pkl,2022-09-27 08:00:00.010000,2022-09-27 12:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1156,20221202.100hz.100hz_Sensors_100Hz268.pkl,2022-09-27 12:00:00.010000,2022-09-27 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1157,20221202.100hz.100hz_Sensors_100Hz269.pkl,2022-09-27 16:00:00.010000,2022-09-27 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1158,20221202.100hz.100hz_Sensors_100Hz270.pkl,2022-09-27 20:00:00.010000,2022-09-28 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1159,20221202.100hz.100hz_Sensors_100Hz271.pkl,2022-09-28 00:00:00.010000,2022-09-28 03:15:25.440000,3.26,1172544,1172544,100.000095368,1172544,0.0,True
1160,20221202.100hz.100hz_Sensors_100Hz272.pkl,2022-09-28 03:15:25.450000,2022-09-28 13:08:25.900000,9.88,224896,224891,100.000095368,224891,0.0,False
1161,20221202.100hz.100hz_Sensors_100Hz273.pkl,2022-09-28 13:08:25.910000,2022-09-28 15:47:52.470000,2.66,245260,245260,100.000095368,245260,4.0,False
1162,20221202.100hz.100hz_Sensors_100Hz274.pkl,2022-09-28 15:47:52.480000,2022-09-29 12:00:00.000000,20.2,962955,962903,100.000095368,962903,2.0,False
1163,20221202.100hz.100hz_Sensors_100Hz275.pkl,2022-09-29 12:00:00.010000,2022-09-29 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1164,20221202.100hz.100hz_Sensors_100Hz276.pkl,2022-09-29 16:00:00.010000,2022-09-29 20:00:00.000000,4.0,1439604,1439604,100.000095368,1439604,4.0,False
1165,20221202.100hz.100hz_Sensors_100Hz277.pkl,2022-09-29 20:00:00.010000,2022-09-29 22:01:45.910000,2.03,730393,730393,100.000095368,730393,2.0,False
1166,20221202.100hz.100hz_Sensors_100Hz278.pkl,2022-09-29 22:01:45.920000,2022-09-30 12:00:00.000000,13.97,1123310,1123302,100.000095368,1123302,1.0,False
1167,20221202.100hz.100hz_Sensors_100Hz279.pkl,2022-09-30 12:00:00.010000,2022-09-30 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1168,20221202.100hz.100hz_Sensors_100Hz280.pkl,2022-09-30 16:00:00.010000,2022-09-30 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1169,20221202.100hz.100hz_Sensors_100Hz281.pkl,2022-09-30 20:00:00.010000,2022-10-01 00:00:00.000000,4.0,1439570,1439570,100.000095368,1439570,4.0,False
1170,20221202.100hz.100hz_Sensors_100Hz282.pkl,2022-10-01 00:00:00.010000,2022-10-01 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1171,20221202.100hz.100hz_Sensors_100Hz283.pkl,2022-10-01 04:00:00.010000,2022-10-01 08:00:00.000000,4.0,1439604,1439604,100.000095368,1439604,4.0,False
1172,20221202.100hz.100hz_Sensors_100Hz284.pkl,2022-10-01 08:00:00.010000,2022-10-01 12:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1173,20221202.100hz.100hz_Sensors_100Hz285.pkl,2022-10-01 12:00:00.010000,2022-10-01 16:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1174,20221202.100hz.100hz_Sensors_100Hz286.pkl,2022-10-01 16:00:00.010000,2022-10-01 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1175,20221202.100hz.100hz_Sensors_100Hz287.pkl,2022-10-01 20:00:00.010000,2022-10-02 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1176,20221202.100hz.100hz_Sensors_100Hz288.pkl,2022-10-02 00:00:00.010000,2022-10-02 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1177,20221202.100hz.100hz_Sensors_100Hz289.pkl,2022-10-02 04:00:00.010000,2022-10-02 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1178,20221202.100hz.100hz_Sensors_100Hz290.pkl,2022-10-02 08:00:00.010000,2022-10-02 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1179,20221202.100hz.100hz_Sensors_100Hz291.pkl,2022-10-02 12:00:00.010000,2022-10-02 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1180,20221202.100hz.100hz_Sensors_100Hz292.pkl,2022-10-02 16:00:00.010000,2022-10-02 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1181,20221202.100hz.100hz_Sensors_100Hz293.pkl,2022-10-02 20:00:00.010000,2022-10-03 00:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1182,20221202.100hz.100hz_Sensors_100Hz294.pkl,2022-10-03 00:00:00.010000,2022-10-03 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1183,20221202.100hz.100hz_Sensors_100Hz295.pkl,2022-10-03 04:00:00.010000,2022-10-03 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1184,20221202.100hz.100hz_Sensors_100Hz296.pkl,2022-10-03 08:00:00.010000,2022-10-03 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1185,20221202.100hz.100hz_Sensors_100Hz297.pkl,2022-10-03 12:00:00.010000,2022-10-03 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1186,20221202.100hz.100hz_Sensors_100Hz298.pkl,2022-10-03 16:00:00.010000,2022-10-03 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1187,20221202.100hz.100hz_Sensors_100Hz299.pkl,2022-10-03 20:00:00.010000,2022-10-04 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1188,20221202.100hz.100hz_Sensors_100Hz300.pkl,2022-10-04 00:00:00.010000,2022-10-04 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1189,20221202.100hz.100hz_Sensors_100Hz301.pkl,2022-10-04 04:00:00.010000,2022-10-04 08:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1190,20221202.100hz.100hz_Sensors_100Hz302.pkl,2022-10-04 08:00:00.010000,2022-10-04 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1191,20221202.100hz.100hz_Sensors_100Hz303.pkl,2022-10-04 12:00:00.010000,2022-10-04 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1192,20221202.100hz.100hz_Sensors_100Hz304.pkl,2022-10-04 16:00:00.010000,2022-10-04 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1193,20221202.100hz.100hz_Sensors_100Hz305.pkl,2022-10-04 20:00:00.010000,2022-10-05 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1194,20221202.100hz.100hz_Sensors_100Hz306.pkl,2022-10-05 00:00:00.010000,2022-10-05 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1195,20221202.100hz.100hz_Sensors_100Hz307.pkl,2022-10-05 04:00:00.010000,2022-10-05 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1196,20221202.100hz.100hz_Sensors_100Hz308.pkl,2022-10-05 08:00:00.010000,2022-10-05 12:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1197,20221202.100hz.100hz_Sensors_100Hz309.pkl,2022-10-05 12:00:00.010000,2022-10-05 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1198,20221202.100hz.100hz_Sensors_100Hz310.pkl,2022-10-05 16:00:00.010000,2022-10-05 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1199,20221202.100hz.100hz_Sensors_100Hz311.pkl,2022-10-05 20:00:00.010000,2022-10-06 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1200,20221202.100hz.100hz_Sensors_100Hz312.pkl,2022-10-06 00:00:00.010000,2022-10-06 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1201,20221202.100hz.100hz_Sensors_100Hz313.pkl,2022-10-06 04:00:00.010000,2022-10-06 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1202,20221202.100hz.100hz_Sensors_100Hz314.pkl,2022-10-06 08:00:00.010000,2022-10-06 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1203,20221202.100hz.100hz_Sensors_100Hz315.pkl,2022-10-06 12:00:00.010000,2022-10-06 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1204,20221202.100hz.100hz_Sensors_100Hz316.pkl,2022-10-06 16:00:00.010000,2022-10-06 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1205,20221202.100hz.100hz_Sensors_100Hz317.pkl,2022-10-06 20:00:00.010000,2022-10-07 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1206,20221202.100hz.100hz_Sensors_100Hz318.pkl,2022-10-07 00:00:00.010000,2022-10-07 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1207,20221202.100hz.100hz_Sensors_100Hz319.pkl,2022-10-07 04:00:00.010000,2022-10-07 08:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1208,20221202.100hz.100hz_Sensors_100Hz320.pkl,2022-10-07 08:00:00.010000,2022-10-07 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1209,20221202.100hz.100hz_Sensors_100Hz321.pkl,2022-10-07 12:00:00.010000,2022-10-07 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1210,20221202.100hz.100hz_Sensors_100Hz322.pkl,2022-10-07 16:00:00.010000,2022-10-07 20:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1211,20221202.100hz.100hz_Sensors_100Hz323.pkl,2022-10-07 20:00:00.010000,2022-10-08 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1212,20221202.100hz.100hz_Sensors_100Hz324.pkl,2022-10-08 00:00:00.010000,2022-10-08 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1213,20221202.100hz.100hz_Sensors_100Hz325.pkl,2022-10-08 04:00:00.010000,2022-10-08 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1214,20221202.100hz.100hz_Sensors_100Hz326.pkl,2022-10-08 08:00:00.010000,2022-10-08 12:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1215,20221202.100hz.100hz_Sensors_100Hz327.pkl,2022-10-08 12:00:00.010000,2022-10-08 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1216,20221202.100hz.100hz_Sensors_100Hz328.pkl,2022-10-08 16:00:00.010000,2022-10-08 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1217,20221202.100hz.100hz_Sensors_100Hz329.pkl,2022-10-08 20:00:00.010000,2022-10-09 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1218,20221202.100hz.100hz_Sensors_100Hz330.pkl,2022-10-09 00:00:00.010000,2022-10-09 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1219,20221202.100hz.100hz_Sensors_100Hz331.pkl,2022-10-09 04:00:00.010000,2022-10-09 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1220,20221202.100hz.100hz_Sensors_100Hz332.pkl,2022-10-09 08:00:00.010000,2022-10-09 12:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1221,20221202.100hz.100hz_Sensors_100Hz333.pkl,2022-10-09 12:00:00.010000,2022-10-09 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1222,20221202.100hz.100hz_Sensors_100Hz334.pkl,2022-10-09 16:00:00.010000,2022-10-09 20:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1223,20221202.100hz.100hz_Sensors_100Hz335.pkl,2022-10-09 20:00:00.010000,2022-10-10 00:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
1224,20221202.100hz.100hz_Sensors_100Hz336.pkl,2022-10-10 00:00:00.010000,2022-10-10 04:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1225,20221202.100hz.100hz_Sensors_100Hz337.pkl,2022-10-10 04:00:00.010000,2022-10-10 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1226,20221202.100hz.100hz_Sensors_100Hz338.pkl,2022-10-10 08:00:00.010000,2022-10-10 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1227,20221202.100hz.100hz_Sensors_100Hz339.pkl,2022-10-10 12:00:00.010000,2022-10-10 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1228,20221202.100hz.100hz_Sensors_100Hz340.pkl,2022-10-10 16:00:00.010000,2022-10-10 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1229,20221202.100hz.100hz_Sensors_100Hz341.pkl,2022-10-10 20:00:00.010000,2022-10-11 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1230,20221202.100hz.100hz_Sensors_100Hz342.pkl,2022-10-11 00:00:00.010000,2022-10-11 04:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1231,20221202.100hz.100hz_Sensors_100Hz343.pkl,2022-10-11 04:00:00.010000,2022-10-11 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1232,20221202.100hz.100hz_Sensors_100Hz344.pkl,2022-10-11 08:00:00.010000,2022-10-11 12:00:00.000000,4.0,1439703,1439703,100.000095368,1439703,3.0,False
1233,20221202.100hz.100hz_Sensors_100Hz345.pkl,2022-10-11 12:00:00.010000,2022-10-11 15:11:29.400000,3.19,1148940,1148940,100.000095368,1148940,0.0,True
1234,20221202.100hz.100hz_Sensors_100Hz346.pkl,2056-09-21 02:40:10.394800,2022-10-12 09:07:41.910000,6.46,179802,179792,100.000095368,179792,0.0,False
1235,20221202.100hz.100hz_Sensors_100Hz347.pkl,2022-10-12 09:07:41.920000,2022-10-12 12:00:00.000000,2.87,302909,302909,100.000095368,302909,1.0,False
1236,20221202.100hz.100hz_Sensors_100Hz348.pkl,2022-10-12 12:00:00.010000,2022-10-12 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1237,20221202.100hz.100hz_Sensors_100Hz349.pkl,2022-10-12 16:00:00.010000,2022-10-12 20:00:00.000000,4.0,1439604,1439604,100.000095368,1439604,4.0,False
1238,20221202.100hz.100hz_Sensors_100Hz350.pkl,2022-10-12 20:00:00.010000,2022-10-12 21:45:00.920000,1.75,630092,630092,100.000095368,630092,0.0,True
1239,20221202.100hz.100hz_Sensors_100Hz351.pkl,2022-10-12 21:45:00.930000,2022-10-13 12:00:00.000000,14.25,1167311,1167304,100.000095368,1167304,3.0,False
1240,20221202.100hz.100hz_Sensors_100Hz352.pkl,2022-10-13 12:00:00.010000,2022-10-13 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1241,20221202.100hz.100hz_Sensors_100Hz353.pkl,2022-10-13 16:00:00.010000,2022-10-13 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1242,20221202.100hz.100hz_Sensors_100Hz354.pkl,2022-10-13 20:00:00.010000,2022-10-13 21:22:11.450000,1.37,493145,493145,100.000095368,493145,0.0,True
1243,20221202.100hz.100hz_Sensors_100Hz355.pkl,2022-10-13 21:22:11.460000,2022-10-14 12:00:00.000000,14.63,1219658,1219604,100.000095368,1219604,3.0,False
1244,20221202.100hz.100hz_Sensors_100Hz356.pkl,2022-10-14 12:00:00.010000,2022-10-14 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1245,20221202.100hz.100hz_Sensors_100Hz357.pkl,2022-10-14 16:00:00.010000,2022-10-14 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1246,20221202.100hz.100hz_Sensors_100Hz358.pkl,2022-10-14 20:00:00.010000,2022-10-15 00:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
1247,20221202.100hz.100hz_Sensors_100Hz359.pkl,2022-10-15 00:00:00.010000,2022-10-15 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1248,20221202.100hz.100hz_Sensors_100Hz360.pkl,2022-10-15 04:00:00.010000,2022-10-15 06:51:48.860000,2.86,1030886,1030886,100.000095368,1030886,0.0,True
1249,20221202.100hz.100hz_Sensors_100Hz361.pkl,2022-10-15 06:51:48.870000,2022-10-15 12:00:00.000000,5.14,1215918,1215905,100.000095368,1215905,4.0,False
1250,20221202.100hz.100hz_Sensors_100Hz362.pkl,2022-10-15 12:00:00.010000,2022-10-15 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
