,Fs,Unnamed: 0,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,energy,filetime,id,kurtosis,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
10,75.19,10,0.359906858793,-1.27603581343,5.0,1.8,1.0,323677973.834,1997-04-01T04:12:32.040000Z,MV.MBGH..SHE,22.39,6.5,4272.27743448,0,558.857786467,3.4,25860.0712277,14.87,100.0,5.39,-403.127949923,25860.0712277,1.18192918356,17.439917711,-19795.646851,2474.38941595,2474.38913367,417.349185429,25860.0712277,0.64,6.05299436291,1997-04-01T04:12:32.040000Z,Counts
11,75.19,11,1.3338867033,-0.184588796727,11.7,0.9,1.0,6025046.08258,1997-04-01T04:12:32.040000Z,MV.MBWH..SHZ,45.93,10.2,642.306211047,0,41.7318502151,2.3,4507.50432884,13.99,100.0,3.89,-49.0642649561,4507.50432884,0.210813768018,1.32503763431,-4146.45856552,337.591623696,337.591557873,47.5675303768,4507.50432884,-0.09,7.01768759404,1997-04-01T04:12:32.040000Z,Counts
12,75.19,12,1.36445059434,-0.459510574692,7.7,1.6,1.0,96804192.9889,1997-04-01T04:12:32.040000Z,MV.MBBE..SHZ,14.96,9.2,3476.19302914,0,249.043261613,3.5,11967.566451,13.84,100.0,5.32,-336.877509386,11254.0362972,-0.72137143385,-13.8752710684,-11967.566451,1353.18931639,1353.18912411,318.808983603,11967.566451,-0.37,3.44272206713,1997-04-01T04:12:32.040000Z,Counts
13,75.19,13,1.1015217153,-0.610750455121,8.3,0.7,1.0,207022605.067,1997-04-01T04:12:32.040000Z,MV.MBBE..SHN,14.0,7.5,4397.96911619,0,382.082201332,2.9,17837.612485,13.71,100.0,5.41,-591.295174849,17837.612485,-0.137293147357,8.24299435926,-14242.2218601,1978.88410681,1978.88410204,574.549678654,17837.612485,0.52,4.05587488537,1997-04-01T04:12:32.040000Z,Counts
14,75.19,14,0.885275857743,-0.723057724768,6.0,0.6,1.0,137516590.499,1997-04-01T04:12:32.040000Z,MV.MBBE..SHE,12.06,7.5,4143.99554378,0,346.97606586,3.7,14636.8877287,15.16,100.0,5.4,-533.49498024,14636.8877287,0.94137841749,18.8590399056,-11516.6239204,1612.83160032,1612.83132558,520.523557124,14636.8877287,0.23,3.5320713003,1997-04-01T04:12:32.040000Z,Counts
15,75.19,15,0.416919561435,-1.22535574145,2.0,0.0,1.0,7532180.78396,1997-04-01T04:12:32.040000Z,MV.MBGB..SHZ,14.73,6.5,885.317778918,0,105.617535494,0.7,3297.22535228,15.71,100.0,5.1,-144.722576495,2753.97436431,-0.315187563711,11.8376254618,-3297.22535228,377.460789132,377.460657538,141.285407829,3297.22535228,-0.13,3.72434105673,1997-04-01T04:12:32.040000Z,Counts
16,75.19,16,-0.538413011251,-2.03941840997,4.5,0.0,1.0,36531699.0416,1997-04-01T04:12:32.040000Z,MV.MBGB..SHN,13.76,5.1,2191.65029842,0,221.467692635,2.5,6792.07205084,15.17,100.0,5.32,-297.027294676,5461.84644288,-1.54529270434,-4.45123595316,-6792.07205084,831.27823842,831.276802119,295.745749723,6792.07205084,-0.32,3.09906742683,1997-04-01T04:12:32.040000Z,Counts
17,75.19,17,-0.317961989277,-1.75447426865,4.1,0.0,1.0,25543609.9714,1997-04-01T04:12:32.040000Z,MV.MBGB..SHE,15.05,5.2,1965.48284008,0,178.583125005,1.3,6355.19005672,16.93,100.0,5.26,-242.428088919,5496.28272954,-1.76054050488,-12.5426539314,-6355.19005672,695.108522137,695.106292623,243.253760248,6355.19005672,-0.34,3.23339890186,1997-04-01T04:12:32.040000Z,Counts
0,75.19,0,2.6413063541,0.330754436952,12.9,3.7,1.0,13599420292.7,1997-04-02T14:33:40.040000Z,MV.MBGA..SHZ,82.69,11.9,28682.3083542,0,1355.25973892,6.5,285783.728133,12.95,100.0,4.39,-439.528946179,285783.728133,0.288479228087,1.47763785152,-211696.113514,16038.7926882,16038.7926856,465.977579235,285783.728133,1.82,9.96376318823,1997-04-02T14:33:40.040000Z,Counts
1,75.19,1,1.44693916182,-0.317011705878,8.7,2.2,1.0,18370513764.2,1997-04-02T14:33:40.040000Z,MV.MBGA..SHN,59.42,10.2,40127.9808807,0,1964.6753182,4.0,261105.329419,12.93,100.0,4.45,-684.696775895,193658.864382,-0.220523196746,20.0802016742,-261105.329419,18641.1253603,18641.125359,685.926333686,261105.329419,-1.63,6.50681453908,1997-04-02T14:33:40.040000Z,Counts
2,75.19,2,1.6399129706,-0.12946395402,11.0,2.1,1.0,29484174303.5,1997-04-02T14:33:40.040000Z,MV.MBGA..SHE,131.77,10.9,23878.7686851,0,1865.75908487,3.5,427370.838791,12.78,100.0,4.44,-577.242542547,427370.838791,0.599055381093,6.65343477953,-385176.803726,23615.979378,23615.9793704,581.422676823,427370.838791,1.96,17.8975241323,1997-04-02T14:33:40.040000Z,Counts
3,75.19,3,2.95807912596,0.518347892685,15.0,4.3,1.0,16515199907.9,1997-04-02T14:33:40.040000Z,MV.MBLG..SHZ,69.72,14.1,22185.457444,0,1270.53886932,10.0,262914.053679,13.55,100.0,4.34,-278.990556504,240941.225305,-0.139735426825,-2.55368283406,-262914.053679,17674.7546295,17674.754629,265.331136041,262914.053679,-0.49,11.8507384552,1997-04-02T14:33:40.040000Z,Counts
4,75.19,4,2.27223968163,0.117077319058,11.8,3.3,1.0,2147436520.43,1997-04-02T14:33:40.040000Z,MV.MBRY..SHZ,38.58,10.5,14917.3520082,0,649.224657907,5.1,72032.3805969,14.5,100.0,4.27,-178.877639314,72032.3805969,-0.203466793504,0.466751725299,-66750.2154462,6373.40685672,6373.40685347,177.853550905,72032.3805969,0.06,4.82876455266,1997-04-02T14:33:40.040000Z,Counts
5,75.19,5,2.30206316276,0.0604205561776,11.6,3.4,1.0,1381162930.22,1997-04-02T14:33:40.040000Z,MV.MBGE..SHZ,17.86,10.4,12547.9341062,0,706.439178613,5.3,50659.2002795,15.0,100.0,4.38,-353.161428488,39331.446409,-1.22585215959,-7.09711238187,-50659.2002795,5111.33013798,5111.32999098,358.417821792,50659.2002795,-0.1,4.03725424846,1997-04-02T14:33:40.040000Z,Counts
6,75.19,6,1.30538889657,-0.63645999096,7.1,2.3,1.0,1948977285.32,1997-04-02T14:33:40.040000Z,MV.MBGE..SHN,18.26,8.3,11648.2254395,0,1027.94521342,4.6,57542.1232478,15.21,100.0,4.43,-525.561799207,57542.1232478,-0.104793164147,5.26572246094,-51420.2286099,6071.76374618,6071.76374528,544.988285453,57542.1232478,-0.28,4.93999052016,1997-04-02T14:33:40.040000Z,Counts
7,75.19,7,1.08229327771,-1.03923946513,6.7,2.3,1.0,1863286788.87,1997-04-02T14:33:40.040000Z,MV.MBGE..SHE,19.24,8.0,16356.5951258,0,1174.92505844,5.0,68235.6234168,13.74,100.0,4.45,-621.077678477,68235.6234168,0.284456580575,17.8702987983,-43761.8770512,5936.78509563,5936.78508881,655.74279326,68235.6234168,0.46,4.17174985943,1997-04-02T14:33:40.040000Z,Counts
8,75.19,8,1.36991248827,-0.915016270682,6.8,2.8,1.0,2001023469.62,1997-04-02T14:33:40.040000Z,MV.MBGH..SHZ,22.83,8.1,13170.7648275,0,1132.1482486,4.7,70085.5783056,14.46,100.0,4.39,-366.21402352,70085.5783056,0.124277679892,2.75465800039,-58346.3091026,6152.3008874,6152.30088614,382.573587572,70085.5783056,0.39,5.32129904553,1997-04-02T14:33:40.040000Z,Counts
9,75.19,9,0.494800103129,-1.03360379025,4.5,1.9,1.0,3071134144.5,1997-04-02T14:33:40.040000Z,MV.MBGH..SHN,15.13,7.2,17492.5436162,0,1700.64707966,3.2,60698.1707434,15.75,100.0,4.47,-699.984563049,60698.1707434,-0.0342262787351,3.3943972345,-55320.6804546,7621.8582776,7621.85827752,722.644472035,60698.1707434,-0.03,3.46994537074,1997-04-02T14:33:40.040000Z,Counts
10,75.19,10,0.285430515768,-1.32006529412,4.6,2.1,1.0,4358750291.69,1997-04-02T14:33:40.040000Z,MV.MBGH..SHE,16.08,6.5,21341.2427303,0,2251.06009968,3.2,79988.2554877,14.48,100.0,5.48,-827.70744385,79988.2554877,-1.94888609768,1.00139658444,-77168.530083,9080.13845283,9080.13824368,766.251456211,79988.2554877,0.49,3.74805987161,1997-04-02T14:33:40.040000Z,Counts
11,75.19,11,1.39008349866,-0.351625198698,7.4,1.5,1.0,239836092.897,1997-04-02T14:33:40.040000Z,MV.MBWH..SHZ,64.02,10.6,3288.02734892,0,215.370365963,2.6,32312.3803036,14.24,100.0,4.15,-79.005804864,30870.1310899,0.128103905199,-1.71590319463,-32312.3803036,2129.94675133,2129.94674748,86.1004876161,32312.3803036,-0.41,9.82728453103,1997-04-02T14:33:40.040000Z,Counts
12,75.19,12,1.54052007674,-0.337110708614,9.9,2.0,1.0,2105184357.45,1997-04-02T14:33:40.040000Z,MV.MBBE..SHZ,17.12,10.0,14475.2390264,0,947.840329452,4.3,57840.8712066,13.82,100.0,4.43,-468.5509383,57840.8712066,-0.309648072705,0.885561156087,-57061.9861289,6310.39497486,6310.39496726,507.727087172,57840.8712066,-0.06,3.99584912562,1997-04-02T14:33:40.040000Z,Counts
13,75.19,13,1.16937397399,-0.731976277708,7.7,1.6,1.0,3950893613.74,1997-04-02T14:33:40.040000Z,MV.MBBE..SHN,13.33,8.1,21265.834105,0,1510.77463361,6.0,63712.072167,14.07,100.0,5.49,-924.972449137,61876.4040636,0.394044245617,1.14443541882,-63712.072167,8644.88347339,8644.88346441,872.810343204,63712.072167,0.0,2.99598275114,1997-04-02T14:33:40.040000Z,Counts
14,75.19,14,1.13819085838,-0.783426694102,6.5,2.1,1.0,3681095997.59,1997-04-02T14:33:40.040000Z,MV.MBBE..SHE,20.25,8.5,24521.7443682,0,1516.79271301,3.8,91548.0486127,14.07,100.0,4.47,-702.071856913,91548.0486127,-0.894783721438,17.1076885942,-72330.0538083,8344.49478532,8344.49473735,777.779223203,91548.0486127,0.39,3.73334161054,1997-04-02T14:33:40.040000Z,Counts
15,75.19,15,1.35250387604,-0.586059872235,7.7,2.7,1.0,277074583.596,1997-04-02T14:33:40.040000Z,MV.MBGB..SHZ,29.63,7.3,6497.73457557,0,362.309200279,6.2,26300.0096348,15.99,100.0,4.24,-141.050508395,20359.7023901,-0.438611174564,6.67815532761,-26300.0096348,2289.33749119,2289.33744917,155.358693512,26300.0096348,-0.37,4.04756601381,1997-04-02T14:33:40.040000Z,Counts
16,75.19,16,-0.266779845106,-1.51529319344,3.8,1.2,1.0,767889434.481,1997-04-02T14:33:40.040000Z,MV.MBGB..SHN,17.43,5.3,10954.4121793,0,964.330938783,2.3,40272.7319044,18.02,100.0,4.4,-371.773532489,40272.7319044,-0.76013501132,-4.16007480552,-33523.2806035,3811.19194543,3811.19186963,398.86479517,40272.7319044,0.25,3.67639369828,1997-04-02T14:33:40.040000Z,Counts
17,75.19,17,0.158168912366,-1.43594596854,5.2,1.3,1.0,387167132.177,1997-04-02T14:33:40.040000Z,MV.MBGB..SHE,21.19,6.0,5963.04226669,0,576.483390736,2.5,28868.2896174,15.8,100.0,5.37,-272.095475053,28868.2896174,-0.907223071695,-3.43965467133,-22315.2225392,2706.20515328,2706.20500122,274.178346031,28868.2896174,0.41,4.84120157568,1997-04-02T14:33:40.040000Z,Counts
0,75.19,0,2.49071400754,-0.00295658735059,9.8,3.8,1.0,1743854658.0,1997-04-02T23:07:00.040000Z,MV.MBGA..SHZ,96.14,10.6,13874.2976312,0,666.334085142,5.6,120784.008699,12.69,100.0,4.25,-144.766065932,62483.2729428,-0.187834250857,-1.0055121169,-120784.008699,5913.15892419,5913.15892121,143.724531524,120784.008699,-2.86,8.70559446754,1997-04-02T23:07:00.040000Z,Counts
1,75.19,1,1.41422335522,-0.319111639892,9.9,2.1,1.0,2328875536.94,1997-04-02T23:07:00.040000Z,MV.MBGA..SHN,57.18,9.5,8244.72713859,0,773.198643175,4.1,92381.1026593,12.67,100.0,4.33,-247.769715689,92381.1026593,0.718777022932,6.96800076727,-86884.7518562,6833.41108813,6833.41105033,241.934374693,92381.1026593,0.34,11.2048708352,1997-04-02T23:07:00.040000Z,Counts
2,75.19,2,1.43593182496,-0.20950714993,9.7,1.8,1.0,2613154216.91,1997-04-02T23:07:00.040000Z,MV.MBGA..SHE,68.6,9.7,13593.5785918,0,746.064679158,2.8,103747.362485,12.57,100.0,4.35,-262.444080569,103747.362485,0.760702697554,-8.64947765125,-93933.5336025,7238.47250128,7238.47246131,279.613181956,103747.362485,-0.08,7.63208611952,1997-04-02T23:07:00.040000Z,Counts
3,75.19,3,2.79621987104,0.349282096095,16.6,3.6,1.0,1836906923.71,1997-04-02T23:07:00.040000Z,MV.MBLG..SHZ,43.91,12.9,19246.9749471,0,511.772794422,10.0,81081.3459529,13.53,100.0,4.23,-147.602478316,58953.2324976,-0.115379467757,-2.66191787815,-81081.3459529,6068.87208838,6068.87208728,138.847781946,81081.3459529,-0.15,4.21267997571,1997-04-02T23:07:00.040000Z,Counts
4,75.19,4,2.28182140623,0.181261845747,11.4,3.1,1.0,602976556.601,1997-04-02T23:07:00.040000Z,MV.MBRY..SHZ,51.05,10.1,8136.42749074,0,330.956706525,9.5,42883.5052726,13.51,100.0,4.15,-82.5301220344,41921.4931745,0.159471709827,0.667963730892,-42883.5052726,3477.07951365,3477.07950999,80.9991963125,42883.5052726,-0.51,5.27055704994,1997-04-02T23:07:00.040000Z,Counts
5,75.19,5,2.60954488587,0.322776613738,12.5,3.6,1.0,1088219220.42,1997-04-02T23:07:00.040000Z,MV.MBGE..SHZ,29.44,10.2,8723.92467967,0,548.713611634,8.2,54391.7746365,14.19,100.0,4.29,-167.985947977,54391.7746365,0.259122921385,1.32290744094,-46177.4677789,4671.13699744,4671.13699025,167.550540573,54391.7746365,0.03,6.23478269628,1997-04-02T23:07:00.040000Z,Counts
6,75.19,6,1.1798526085,-0.840782108618,7.5,2.1,1.0,1117782960.44,1997-04-02T23:07:00.040000Z,MV.MBGE..SHN,18.76,7.9,11463.0324578,0,794.278786276,3.5,43102.9826555,15.36,100.0,4.37,-290.883299926,38461.4104217,0.0723914488835,-2.50844280267,-43102.9826555,4734.16239113,4734.16239057,288.268340299,43102.9826555,0.17,3.76017278274,1997-04-02T23:07:00.040000Z,Counts
7,75.19,7,1.53195304436,-0.604837999453,7.6,2.7,1.0,1889868500.56,1997-04-02T23:07:00.040000Z,MV.MBGE..SHE,30.25,8.1,15497.139588,0,976.244317385,5.0,68710.8215598,13.96,100.0,4.38,-319.260657478,52843.0239919,-0.334267007271,2.57453915214,-68710.8215598,6155.73905786,6155.73904879,294.216149288,68710.8215598,-0.44,4.43377445041,1997-04-02T23:07:00.040000Z,Counts
8,75.19,8,1.57029679985,-0.854277845016,7.4,3.1,1.0,367274142.388,1997-04-02T23:07:00.040000Z,MV.MBGH..SHZ,24.56,8.5,6770.94531243,0,486.713977035,4.8,27881.1802487,14.06,100.0,4.3,-213.643421356,27881.1802487,0.107618271523,-0.193503438403,-25640.8969721,2713.6859443,2713.68594217,216.243757434,27881.1802487,-0.44,4.11776775062,1997-04-02T23:07:00.040000Z,Counts
9,75.19,9,0.304664637753,-1.36983026148,4.7,1.9,1.0,613432125.218,1997-04-02T23:07:00.040000Z,MV.MBGH..SHN,15.4,6.9,6063.28031424,0,852.201426002,3.2,30829.4013292,15.63,100.0,4.38,-372.288962876,25118.2731482,0.490969309377,6.75986526602,-30829.4013292,3507.09610153,3507.09606716,366.966532294,30829.4013292,-0.24,5.0846076268,1997-04-02T23:07:00.040000Z,Counts
10,75.19,10,0.36088304392,-1.50878670729,5.0,2.1,1.0,698152195.761,1997-04-02T23:07:00.040000Z,MV.MBGH..SHE,13.55,6.6,9321.21180022,0,909.414886832,3.7,28263.4514228,14.04,100.0,5.39,-385.425528647,26011.2245215,0.510206519976,7.54993963863,-28263.4514228,3741.44583815,3741.44580336,447.914730871,28263.4514228,-0.34,3.03216491896,1997-04-02T23:07:00.040000Z,Counts
11,75.19,11,1.50656832822,-0.252782155633,12.7,1.5,1.0,32698951.3658,1997-04-02T23:07:00.040000Z,MV.MBWH..SHZ,58.18,10.8,2124.15666086,0,78.4840680714,2.6,11485.8757635,13.66,100.0,3.99,-39.7797709833,11485.8757635,-0.0406526719427,0.941089990458,-10484.6769527,809.713390148,809.713389128,38.2932696079,11485.8757635,0.91,5.40726396274,1997-04-02T23:07:00.040000Z,Counts
12,75.19,12,1.81320935368,-0.0567779438887,8.6,2.7,1.0,331518538.044,1997-04-02T23:07:00.040000Z,MV.MBBE..SHZ,17.9,9.4,5013.69584621,0,449.193411407,6.9,28098.2764109,14.06,100.0,4.33,-309.532890765,28098.2764109,-0.276579382047,-3.28627972161,-17308.6984098,2578.21017377,2578.21015894,276.445843604,28098.2764109,0.7,5.60430414463,1997-04-02T23:07:00.040000Z,Counts
13,75.19,13,0.994490685073,-0.670131538852,7.0,1.7,1.0,598873111.207,1997-04-02T23:07:00.040000Z,MV.MBBE..SHN,10.76,7.7,8183.39396665,0,682.155328652,3.2,24221.5826306,15.33,100.0,5.4,-536.58612837,24221.5826306,1.13206985206,4.45907766108,-22823.9766273,3465.22800526,3465.22782034,493.400711435,24221.5826306,0.07,2.95984560066,1997-04-02T23:07:00.040000Z,Counts
14,75.19,14,0.968211881913,-0.847815433784,6.3,1.5,1.0,466224733.197,1997-04-02T23:07:00.040000Z,MV.MBBE..SHE,13.73,7.9,7926.53743169,0,592.041244378,4.3,25571.2378424,14.96,100.0,5.38,-471.788721186,25571.2378424,-1.20931524984,2.98219946395,-23188.7732724,3057.46900509,3057.46876593,431.664431903,25571.2378424,0.9,3.2260287752,1997-04-02T23:07:00.040000Z,Counts
15,75.19,15,1.03970093483,-0.666737732186,8.1,1.8,1.0,31038130.8263,1997-04-02T23:07:00.040000Z,MV.MBGB..SHZ,20.75,7.4,1978.69371373,0,129.674499085,3.4,7633.99519321,15.06,100.0,5.14,-77.7724360713,7633.99519321,-0.285712391057,-2.25967986432,-6138.09880296,788.882256839,788.8822051,81.3512208187,7633.99519321,0.18,3.85809847185,1997-04-02T23:07:00.040000Z,Counts
16,75.19,16,-0.283344687031,-2.11266410392,4.9,1.7,1.0,121716581.651,1997-04-02T23:07:00.040000Z,MV.MBGB..SHN,15.65,5.5,3086.34990693,0,400.131513634,3.2,12795.9997396,16.24,100.0,5.31,-225.386955542,10887.1371738,0.124255055487,-4.89642919197,-12795.9997396,1562.20952708,1562.20952214,224.933867279,12795.9997396,-0.68,4.14599774019,1997-04-02T23:07:00.040000Z,Counts
17,75.19,17,0.203565183783,-1.50750753627,5.3,1.5,1.0,74702231.7487,1997-04-02T23:07:00.040000Z,MV.MBGB..SHE,17.17,6.1,2802.99344516,0,275.943042677,2.8,11255.4529044,15.72,100.0,5.25,-145.053480684,11255.4529044,-0.141512250157,-4.67437529764,-9806.51075863,1223.85846733,1223.85845915,139.70219725,11255.4529044,0.35,4.01551167514,1997-04-02T23:07:00.040000Z,Counts
0,75.19,0,2.32405448078,0.641341534047,10.5,5.7,1.0,62371077.5316,1997-04-02T23:08:37.040000Z,MV.MBGA..SHZ,39.92,11.5,2681.36681388,0,172.018623729,8.5,15417.0326924,12.75,100.0,5.14,-106.839210567,15417.0326924,0.241046298609,0.569755803866,-12437.5180494,1205.88753633,1205.88751223,105.452618212,15417.0326924,-0.31,5.74969176638,1997-04-02T23:08:37.040000Z,Counts
1,75.19,1,0.798677332915,-0.180033364892,3.7,1.2,1.0,84227566.7106,1997-04-02T23:08:37.040000Z,MV.MBGA..SHN,38.44,10.0,3302.62507594,0,241.369794495,2.2,16731.606517,12.38,100.0,5.23,-207.442686783,14244.3500604,-0.785914492105,4.83769939212,-16731.606517,1401.33610009,1401.33587971,208.514997267,16731.606517,-0.35,5.06615378137,1997-04-02T23:08:37.040000Z,Counts
2,75.19,2,0.640841187544,-0.271692538663,3.5,1.5,1.0,88597943.3156,1997-04-02T23:08:37.040000Z,MV.MBGA..SHE,35.57,10.2,4023.33060774,0,275.656357131,2.3,17354.3279939,12.14,100.0,5.25,-208.558575543,14733.7185666,0.636188521649,1.34997093523,-17354.3279939,1437.23241343,1437.23227262,239.1905412,17354.3279939,-0.35,4.31342330171,1997-04-02T23:08:37.040000Z,Counts
3,75.19,3,2.04674164241,0.600040362419,18.5,7.8,1.0,71383540.5346,1997-04-02T23:08:37.040000Z,MV.MBLG..SHZ,44.1,14.7,2644.98014275,0,131.649949402,10.0,16278.9500863,13.01,100.0,4.1,-106.934038352,16278.9500863,0.232257204148,1.21466318325,-14467.2473766,1290.07281963,1290.07279872,105.865984608,16278.9500863,0.2,6.1546587149,1997-04-02T23:08:37.040000Z,Counts
4,75.19,4,1.96889687782,0.785450154627,10.8,7.9,1.0,16049793.435,1997-04-02T23:08:37.040000Z,MV.MBRY..SHZ,28.7,11.3,1668.28556938,0,96.6983781967,9.5,6132.60443708,13.25,100.0,3.97,-70.8467777174,5425.02203672,0.424769615143,-0.701328962537,-6132.60443708,611.716093742,611.715946264,71.9114463137,6132.60443708,0.05,3.67599201817,1997-04-02T23:08:37.040000Z,Counts
5,75.19,5,2.53149023388,1.04991799834,11.2,6.8,1.0,27510107.4908,1997-04-02T23:08:37.040000Z,MV.MBGE..SHZ,18.26,11.9,2100.83144223,0,128.198898136,9.0,7259.25342231,14.07,100.0,5.15,-101.349689686,6633.29181417,-0.377724279585,-0.253567399872,-7259.25342231,800.868710941,800.868621866,96.6400867311,7259.25342231,0.52,3.45541925753,1997-04-02T23:08:37.040000Z,Counts
6,75.19,6,0.952252963429,-0.390963474962,7.4,1.2,1.0,23353569.1006,1997-04-02T23:08:37.040000Z,MV.MBGE..SHN,14.77,9.3,1510.15023299,0,155.602999322,2.6,6747.86205036,14.19,100.0,5.19,-164.321168171,5967.37059545,-0.799805002881,0.0408371006939,-6747.86205036,737.890322026,737.889888569,170.065922024,6747.86205036,-0.27,4.46833825067,1997-04-02T23:08:37.040000Z,Counts
7,75.19,7,1.17932177523,-0.160621696724,9.4,1.0,1.0,33567327.2789,1997-04-02T23:08:37.040000Z,MV.MBGE..SHE,15.69,8.9,2078.71180814,0,159.157931722,2.9,7933.89764583,13.53,100.0,5.21,-210.392932772,7830.34036393,0.0852438256701,2.01666991834,-7933.89764583,884.654242116,884.654238009,200.109308485,7933.89764583,-0.0,3.81673766164,1997-04-02T23:08:37.040000Z,Counts
8,75.19,8,1.63015837375,-0.343844286472,12.8,1.9,1.0,6798754.56895,1997-04-02T23:08:37.040000Z,MV.MBGH..SHZ,14.36,9.8,1000.11773509,0,80.0161797546,6.6,3547.7852959,13.94,100.0,5.11,-135.021530529,2894.66857722,-0.275979899833,4.43149851275,-3547.7852959,398.1345478,398.134452148,142.549499348,3547.7852959,-0.31,3.54736764624,1997-04-02T23:08:37.040000Z,Counts
9,75.19,9,0.384509577658,-0.912879783619,3.9,1.2,1.0,12973596.9347,1997-04-02T23:08:37.040000Z,MV.MBGH..SHN,6.98,8.0,1097.1372275,0,172.603587433,2.5,4346.55176127,13.54,100.0,5.18,-220.454447297,3638.70094519,-0.780734613046,-9.62470682487,-4346.55176127,549.978083713,549.977529557,210.178661269,4346.55176127,0.09,3.96172115238,1997-04-02T23:08:37.040000Z,Counts
10,75.19,10,0.271339922214,-1.11366177366,4.0,1.5,1.0,14126854.6078,1997-04-02T23:08:37.040000Z,MV.MBGH..SHE,5.51,7.2,1283.48342494,0,190.538222307,2.8,3554.35796151,13.77,100.0,5.2,-237.634080663,3189.30141889,-0.810591059356,-5.75349031472,-3554.35796151,573.902241077,573.901668629,229.183313914,3554.35796151,-0.12,2.76930569765,1997-04-02T23:08:37.040000Z,Counts
11,75.19,11,0.941474651797,-0.0357809774832,3.2,0.8,1.0,1032489.65749,1997-04-02T23:08:37.040000Z,MV.MBWH..SHZ,37.77,11.0,387.044035923,0,25.1997717238,2.1,1946.88107275,13.55,100.0,4.72,-31.0748816081,1946.88107275,-0.0196249835332,-1.15824036123,-1769.54546451,155.152235664,155.152234423,33.0115210072,1946.88107275,-0.17,5.0301280786,1997-04-02T23:08:37.040000Z,Counts
12,75.19,12,1.13584392169,-0.0120573883855,9.7,1.0,1.0,8947577.84532,1997-04-02T23:08:37.040000Z,MV.MBBE..SHZ,8.58,9.9,918.517361093,0,102.692587447,2.3,4169.50551379,13.61,100.0,5.16,-187.615629993,2693.53639773,0.224137125477,-3.9815465093,-4169.50551379,456.738820144,456.738765148,182.956540768,4169.50551379,-0.23,4.539386723,1997-04-02T23:08:37.040000Z,Counts
13,75.19,13,0.350917936672,-0.846301018991,4.1,1.1,1.0,16755598.5884,1997-04-02T23:08:37.040000Z,MV.MBBE..SHN,1.94,7.6,1313.049644,0,210.139454765,2.5,2777.59147728,13.3,100.0,5.24,-338.488181722,2777.59147728,-0.628673504907,1.40852850141,-2653.87902458,625.021787617,625.021471444,311.49955382,2777.59147728,0.05,2.11537430437,1997-04-02T23:08:37.040000Z,Counts
14,75.19,14,0.422130575551,-0.743805361103,4.3,0.7,1.0,12936006.0729,1997-04-02T23:08:37.040000Z,MV.MBBE..SHE,5.2,7.7,1022.11948509,0,168.361914489,2.2,4535.10786721,13.26,100.0,5.2,-277.172162266,3206.69406426,-0.466994385044,-1.95360045009,-4535.10786721,549.180727831,549.180529277,251.078951175,4535.10786721,0.04,4.43696449715,1997-04-02T23:08:37.040000Z,Counts
